Instance,Origin,Destination,ofdp,ilp,splitpath,ofdp3
0,49,51,111.0,112.0,112.0,121.0
0,49,52,99.0,99.0,99.0,114.0
0,49,53,95.0,95.0,95.0,95.0
0,49,54,96.0,96.0,96.0,111.0
0,49,55,100.0,101.0,101.0,106.0
0,49,56,105.0,105.0,105.0,105.0
0,49,57,106.0,106.0,106.0,131.0
0,49,58,107.0,107.0,107.0,123.0
0,49,59,105.0,106.0,106.0,106.0
0,49,60,68.0,68.0,68.0,78.0
0,49,61,80.0,81.0,81.0,91.0
0,49,62,53.0,53.0,53.0,53.0
0,49,63,50.0,50.0,50.0,51.0
0,49,64,60.0,60.0,60.0,74.0
0,49,65,45.0,45.0,45.0,52.0
0,49,66,32.0,32.0,32.0,36.0
0,49,70,None,None,None,None
0,49,71,None,None,None,None
0,49,72,None,None,None,None
0,49,73,None,None,None,None
0,49,74,None,None,None,None
0,49,75,119.0,119.0,125.0,139.0
0,49,76,114.0,116.0,116.0,123.0
0,49,77,113.0,113.0,115.0,113.0
0,49,78,117.0,119.0,119.0,144.0
0,49,79,119.0,119.0,119.0,143.0
0,49,80,121.0,122.0,122.0,128.0
0,49,81,114.0,114.0,114.0,114.0
0,49,82,115.0,115.0,115.0,134.0
0,49,83,117.0,117.0,117.0,127.0
0,49,84,111.0,111.0,111.0,111.0
0,49,85,None,None,None,None
0,49,86,None,None,None,None
0,49,87,None,None,None,None
0,49,88,None,None,None,None
0,49,89,None,None,None,None
0,49,90,45.0,45.0,45.0,45.0
0,49,91,43.0,43.0,43.0,49.0
0,49,92,36.0,36.0,36.0,51.0
0,49,93,37.0,37.0,37.0,41.0
0,49,94,40.0,40.0,40.0,46.0
0,49,99,30.0,30.0,30.0,32.0
0,50,62,83.0,83.0,83.0,83.0
0,50,63,83.0,83.0,86.0,83.0
0,50,65,81.0,81.0,81.0,88.0
0,50,66,79.0,80.0,81.0,88.0
0,50,67,99.0,99.0,99.0,111.0
0,50,68,96.0,96.0,96.0,109.0
0,50,69,99.0,99.0,99.0,108.0
0,50,70,None,None,None,None
0,50,71,None,None,None,None
0,50,72,None,None,None,None
0,50,73,None,None,None,None
0,50,74,None,None,None,None
0,50,85,None,None,None,None
0,50,86,None,None,None,None
0,50,87,None,None,None,None
0,50,88,None,None,None,None
0,50,89,None,None,None,None
0,50,90,96.0,97.0,97.0,97.0
0,50,91,87.0,88.0,89.0,89.0
0,50,92,94.0,94.0,94.0,105.0
0,50,93,97.0,97.0,97.0,97.0
0,50,94,94.0,94.0,94.0,107.0
0,50,95,116.0,116.0,117.0,116.0
0,50,96,108.0,108.0,111.0,118.0
0,50,97,126.0,126.0,126.0,126.0
0,50,98,124.0,124.0,124.0,127.0
0,50,99,122.0,123.0,124.0,139.0
0,51,58,50.0,50.0,50.0,50.0
0,51,62,87.0,87.0,87.0,97.0
0,51,63,90.0,90.0,90.0,94.0
0,51,65,86.0,87.0,87.0,94.0
0,51,66,84.0,84.0,84.0,84.0
0,51,67,104.0,105.0,105.0,112.0
0,51,68,101.0,102.0,102.0,103.0
0,51,69,104.0,105.0,105.0,115.0
0,51,70,None,None,None,None
0,51,71,None,None,None,None
0,51,72,None,None,None,None
0,51,73,None,None,None,None
0,51,74,None,None,None,None
0,51,80,47.0,47.0,47.0,52.0
0,51,82,45.0,45.0,45.0,45.0
0,51,85,None,None,None,None
0,51,86,None,None,None,None
0,51,87,None,None,None,None
0,51,88,None,None,None,None
0,51,89,None,None,None,None
0,51,90,101.0,101.0,101.0,101.0
0,51,91,93.0,93.0,93.0,93.0
0,51,92,99.0,100.0,100.0,103.0
0,51,93,104.0,105.0,105.0,107.0
0,51,94,101.0,102.0,102.0,109.0
0,51,95,121.0,122.0,122.0,127.0
0,51,96,113.0,114.0,116.0,120.0
0,51,97,131.0,132.0,132.0,137.0
0,51,98,129.0,130.0,130.0,136.0
0,51,99,127.0,127.0,130.0,135.0
0,52,63,77.0,77.0,77.0,80.0
0,52,65,74.0,74.0,74.0,88.0
0,52,66,72.0,72.0,72.0,74.0
0,52,67,92.0,92.0,92.0,104.0
0,52,68,89.0,89.0,89.0,95.0
0,52,69,92.0,92.0,92.0,109.0
0,52,70,None,None,None,None
0,52,71,None,None,None,None
0,52,72,None,None,None,None
0,52,73,None,None,None,None
0,52,74,None,None,None,None
0,52,85,None,None,None,None
0,52,86,None,None,None,None
0,52,87,None,None,None,None
0,52,88,None,None,None,None
0,52,89,None,None,None,None
0,52,90,89.0,90.0,92.0,91.0
0,52,91,80.0,80.0,80.0,89.0
0,52,92,87.0,87.0,87.0,97.0
0,52,93,91.0,92.0,92.0,96.0
0,52,94,88.0,89.0,89.0,100.0
0,52,95,109.0,109.0,109.0,117.0
0,52,96,101.0,101.0,104.0,112.0
0,52,97,119.0,119.0,119.0,131.0
0,52,98,117.0,117.0,117.0,130.0
0,52,99,115.0,117.0,117.0,125.0
0,53,67,88.0,88.0,88.0,88.0
0,53,68,85.0,85.0,85.0,85.0
0,53,69,88.0,88.0,88.0,88.0
0,53,70,None,None,None,None
0,53,71,None,None,None,None
0,53,72,None,None,None,None
0,53,73,None,None,None,None
0,53,74,None,None,None,None
0,53,81,42.0,42.0,43.0,42.0
0,53,85,None,None,None,None
0,53,86,None,None,None,None
0,53,87,None,None,None,None
0,53,88,None,None,None,None
0,53,89,None,None,None,None
0,53,90,85.0,86.0,86.0,92.0
0,53,91,76.0,76.0,76.0,88.0
0,53,92,83.0,83.0,83.0,83.0
0,53,93,87.0,88.0,97.0,97.0
0,53,94,84.0,85.0,93.0,94.0
0,53,95,105.0,105.0,105.0,118.0
0,53,96,97.0,97.0,97.0,97.0
0,53,97,115.0,115.0,118.0,130.0
0,53,98,113.0,113.0,113.0,126.0
0,53,99,111.0,113.0,116.0,113.0
0,54,65,71.0,71.0,71.0,80.0
0,54,67,89.0,89.0,89.0,106.0
0,54,68,86.0,86.0,86.0,102.0
0,54,69,89.0,89.0,89.0,89.0
0,54,70,None,None,None,None
0,54,71,None,None,None,None
0,54,72,None,None,None,None
0,54,73,None,None,None,None
0,54,74,None,None,None,None
0,54,85,None,None,None,None
0,54,86,None,None,None,None
0,54,87,None,None,None,None
0,54,88,None,None,None,None
0,54,89,None,None,None,None
0,54,90,86.0,87.0,89.0,92.0
0,54,92,84.0,84.0,84.0,84.0
0,54,93,88.0,89.0,89.0,92.0
0,54,94,85.0,86.0,86.0,97.0
0,54,95,106.0,106.0,106.0,111.0
0,54,96,98.0,98.0,101.0,109.0
0,54,97,116.0,116.0,116.0,116.0
0,54,98,114.0,114.0,114.0,114.0
0,54,99,112.0,114.0,114.0,119.0
0,55,63,71.0,71.0,71.0,78.0
0,55,65,75.0,75.0,76.0,89.0
0,55,66,66.0,69.0,69.0,71.0
0,55,67,93.0,94.0,94.0,110.0
0,55,68,90.0,91.0,97.0,101.0
0,55,69,93.0,94.0,94.0,96.0
0,55,70,None,None,None,None
0,55,71,None,None,None,None
0,55,72,None,None,None,None
0,55,73,None,None,None,None
0,55,74,None,None,None,None
0,55,75,30.0,30.0,30.0,33.0
0,55,85,None,None,None,None
0,55,86,None,None,None,None
0,55,87,None,None,None,None
0,55,88,None,None,None,None
0,55,89,None,None,None,None
0,55,90,85.0,86.0,89.0,103.0
0,55,91,76.0,76.0,76.0,97.0
0,55,92,84.0,84.0,84.0,84.0
0,55,93,85.0,89.0,90.0,106.0
0,55,94,82.0,83.0,83.0,89.0
0,55,95,110.0,111.0,112.0,124.0
0,55,96,98.0,98.0,101.0,116.0
0,55,97,118.0,118.0,118.0,118.0
0,55,98,117.0,117.0,117.0,117.0
0,55,99,112.0,112.0,112.0,112.0
0,56,62,74.0,78.0,80.0,87.0
0,56,63,77.0,77.0,77.0,89.0
0,56,65,80.0,80.0,80.0,92.0
0,56,66,72.0,72.0,72.0,90.0
0,56,67,98.0,98.0,98.0,113.0
0,56,68,95.0,95.0,99.0,104.0
0,56,69,98.0,98.0,98.0,98.0
0,56,70,None,None,None,None
0,56,71,None,None,None,None
0,56,72,None,None,None,None
0,56,73,None,None,None,None
0,56,74,None,None,None,None
0,56,85,None,None,None,None
0,56,86,None,None,None,None
0,56,87,None,None,None,None
0,56,88,None,None,None,None
0,56,89,None,None,None,None
0,56,90,91.0,91.0,91.0,91.0
0,56,91,82.0,86.0,86.0,86.0
0,56,92,90.0,91.0,91.0,93.0
0,56,93,91.0,91.0,91.0,91.0
0,56,94,88.0,88.0,88.0,109.0
0,56,95,115.0,115.0,116.0,127.0
0,56,96,104.0,104.0,104.0,119.0
0,56,97,124.0,124.0,125.0,125.0
0,56,98,123.0,123.0,123.0,123.0
0,56,99,118.0,118.0,121.0,123.0
0,57,62,79.0,79.0,79.0,79.0
0,57,63,82.0,82.0,84.0,85.0
0,57,65,81.0,81.0,81.0,86.0
0,57,66,77.0,79.0,79.0,79.0
0,57,67,99.0,99.0,99.0,99.0
0,57,68,96.0,96.0,106.0,96.0
0,57,69,99.0,99.0,99.0,116.0
0,57,70,None,None,None,None
0,57,71,None,None,None,None
0,57,72,None,None,None,None
0,57,73,None,None,None,None
0,57,74,None,None,None,None
0,57,85,None,None,None,None
0,57,86,None,None,None,None
0,57,87,None,None,None,None
0,57,88,None,None,None,None
0,57,89,None,None,None,None
0,57,90,96.0,97.0,98.0,110.0
0,57,91,87.0,87.0,87.0,106.0
0,57,92,94.0,94.0,94.0,109.0
0,57,93,96.0,98.0,98.0,115.0
0,57,94,93.0,94.0,94.0,96.0
0,57,95,116.0,116.0,117.0,117.0
0,57,96,108.0,108.0,111.0,108.0
0,57,97,126.0,126.0,126.0,147.0
0,57,98,124.0,124.0,124.0,142.0
0,57,99,122.0,123.0,123.0,139.0
0,58,62,76.0,76.0,76.0,76.0
0,58,65,82.0,82.0,82.0,83.0
0,58,66,74.0,75.0,75.0,83.0
0,58,67,100.0,100.0,100.0,102.0
0,58,68,97.0,97.0,102.0,99.0
0,58,69,100.0,100.0,100.0,108.0
0,58,70,None,None,None,None
0,58,71,None,None,None,None
0,58,72,None,None,None,None
0,58,73,None,None,None,None
0,58,74,None,None,None,None
0,58,75,41.0,41.0,41.0,46.0
0,58,76,36.0,36.0,36.0,45.0
0,58,85,None,None,None,None
0,58,86,None,None,None,None
0,58,87,None,None,None,None
0,58,88,None,None,None,None
0,58,89,None,None,None,None
0,58,91,84.0,84.0,88.0,84.0
0,58,92,92.0,92.0,94.0,101.0
0,58,93,93.0,94.0,94.0,101.0
0,58,94,90.0,91.0,91.0,94.0
0,58,95,117.0,117.0,118.0,120.0
0,58,96,106.0,106.0,107.0,112.0
0,58,97,126.0,126.0,127.0,139.0
0,58,98,125.0,125.0,125.0,134.0
0,58,99,120.0,120.0,123.0,137.0
0,59,65,75.0,75.0,82.0,86.0
0,59,66,66.0,69.0,69.0,75.0
0,59,67,98.0,99.0,100.0,107.0
0,59,68,93.0,96.0,97.0,98.0
0,59,69,96.0,96.0,96.0,96.0
0,59,70,None,None,None,None
0,59,71,None,None,None,None
0,59,72,None,None,None,None
0,59,73,None,None,None,None
0,59,74,None,None,None,None
0,59,75,39.0,39.0,41.0,42.0
0,59,77,34.0,34.0,36.0,35.0
0,59,85,None,None,None,None
0,59,86,None,None,None,None
0,59,87,None,None,None,None
0,59,88,None,None,None,None
0,59,89,None,None,None,None
0,59,90,85.0,86.0,89.0,98.0
0,59,91,76.0,76.0,76.0,93.0
0,59,92,84.0,84.0,84.0,99.0
0,59,93,85.0,89.0,90.0,102.0
0,59,94,82.0,83.0,83.0,98.0
0,59,95,111.0,112.0,113.0,121.0
0,59,96,98.0,98.0,101.0,116.0
0,59,97,118.0,118.0,118.0,118.0
0,59,98,117.0,117.0,117.0,117.0
0,59,99,112.0,112.0,112.0,112.0
0,60,67,61.0,61.0,61.0,65.0
0,60,70,None,None,None,None
0,60,71,None,None,None,None
0,60,72,None,None,None,None
0,60,73,None,None,None,None
0,60,74,None,None,None,None
0,60,75,62.0,62.0,66.0,73.0
0,60,76,57.0,57.0,57.0,69.0
0,60,78,59.0,60.0,60.0,60.0
0,60,79,62.0,62.0,62.0,69.0
0,60,80,55.0,57.0,57.0,66.0
0,60,85,None,None,None,None
0,60,86,None,None,None,None
0,60,87,None,None,None,None
0,60,88,None,None,None,None
0,60,89,None,None,None,None
0,60,95,73.0,73.0,73.0,79.0
0,60,96,60.0,60.0,60.0,60.0
0,60,97,80.0,81.0,81.0,88.0
0,60,99,74.0,78.0,79.0,90.0
0,61,67,74.0,75.0,75.0,76.0
0,61,70,None,None,None,None
0,61,71,None,None,None,None
0,61,72,None,None,None,None
0,61,73,None,None,None,None
0,61,74,None,None,None,None
0,61,75,66.0,66.0,66.0,69.0
0,61,76,61.0,61.0,61.0,64.0
0,61,78,64.0,66.0,66.0,70.0
0,61,79,66.0,66.0,66.0,75.0
0,61,80,64.0,64.0,65.0,66.0
0,61,81,54.0,57.0,60.0,57.0
0,61,85,None,None,None,None
0,61,86,None,None,None,None
0,61,87,None,None,None,None
0,61,88,None,None,None,None
0,61,89,None,None,None,None
0,61,95,87.0,87.0,87.0,87.0
0,61,96,72.0,73.0,75.0,76.0
0,61,97,92.0,92.0,92.0,92.0
0,61,98,91.0,92.0,92.0,103.0
0,61,99,86.0,86.0,86.0,86.0
0,62,70,None,None,None,None
0,62,71,None,None,None,None
0,62,72,None,None,None,None
0,62,73,None,None,None,None
0,62,74,None,None,None,None
0,62,75,94.0,94.0,98.0,101.0
0,62,76,89.0,91.0,91.0,98.0
0,62,77,88.0,88.0,88.0,93.0
0,62,78,92.0,94.0,94.0,100.0
0,62,79,94.0,94.0,94.0,103.0
0,62,80,92.0,92.0,92.0,105.0
0,62,81,82.0,85.0,85.0,93.0
0,62,82,79.0,79.0,79.0,90.0
0,62,83,86.0,90.0,90.0,90.0
0,62,84,85.0,85.0,85.0,100.0
0,62,85,None,None,None,None
0,62,86,None,None,None,None
0,62,87,None,None,None,None
0,62,88,None,None,None,None
0,62,89,None,None,None,None
0,62,97,65.0,65.0,65.0,65.0
0,62,98,64.0,67.0,67.0,72.0
0,62,99,59.0,59.0,59.0,73.0
0,63,70,None,None,None,None
0,63,71,None,None,None,None
0,63,72,None,None,None,None
0,63,73,None,None,None,None
0,63,74,None,None,None,None
0,63,75,97.0,97.0,101.0,105.0
0,63,76,92.0,92.0,93.0,100.0
0,63,77,91.0,91.0,92.0,95.0
0,63,78,95.0,95.0,96.0,95.0
0,63,79,97.0,97.0,98.0,98.0
0,63,80,95.0,95.0,95.0,107.0
0,63,81,85.0,85.0,85.0,100.0
0,63,83,90.0,90.0,90.0,93.0
0,63,84,88.0,88.0,88.0,102.0
0,63,85,None,None,None,None
0,63,86,None,None,None,None
0,63,87,None,None,None,None
0,63,88,None,None,None,None
0,63,89,None,None,None,None
0,63,99,57.0,57.0,57.0,68.0
0,64,70,None,None,None,None
0,64,71,None,None,None,None
0,64,72,None,None,None,None
0,64,73,None,None,None,None
0,64,74,None,None,None,None
0,64,75,81.0,83.0,85.0,88.0
0,64,76,76.0,76.0,76.0,85.0
0,64,77,75.0,76.0,77.0,80.0
0,64,78,79.0,79.0,79.0,79.0
0,64,79,81.0,83.0,83.0,92.0
0,64,80,82.0,83.0,83.0,83.0
0,64,81,72.0,72.0,72.0,72.0
0,64,84,73.0,75.0,75.0,88.0
0,64,85,None,None,None,None
0,64,86,None,None,None,None
0,64,87,None,None,None,None
0,64,88,None,None,None,None
0,64,89,None,None,None,None
0,64,97,72.0,73.0,81.0,81.0
0,64,99,66.0,68.0,75.0,68.0
0,65,70,None,None,None,None
0,65,71,None,None,None,None
0,65,72,None,None,None,None
0,65,73,None,None,None,None
0,65,74,None,None,None,None
0,65,75,94.0,94.0,98.0,108.0
0,65,76,89.0,90.0,91.0,105.0
0,65,77,88.0,88.0,88.0,100.0
0,65,78,92.0,93.0,94.0,93.0
0,65,79,94.0,94.0,94.0,108.0
0,65,80,96.0,97.0,97.0,110.0
0,65,81,89.0,89.0,89.0,103.0
0,65,82,86.0,86.0,90.0,86.0
0,65,83,92.0,92.0,94.0,92.0
0,65,84,86.0,86.0,86.0,105.0
0,65,85,None,None,None,None
0,65,86,None,None,None,None
0,65,87,None,None,None,None
0,65,88,None,None,None,None
0,65,89,None,None,None,None
0,65,99,52.0,52.0,52.0,64.0
0,66,70,None,None,None,None
0,66,71,None,None,None,None
0,66,72,None,None,None,None
0,66,73,None,None,None,None
0,66,74,None,None,None,None
0,66,75,92.0,92.0,96.0,106.0
0,66,76,87.0,87.0,87.0,90.0
0,66,77,86.0,86.0,90.0,88.0
0,66,78,90.0,90.0,90.0,113.0
0,66,79,92.0,92.0,92.0,92.0
0,66,80,90.0,91.0,91.0,108.0
0,66,81,80.0,80.0,80.0,101.0
0,66,82,77.0,80.0,80.0,94.0
0,66,83,83.0,85.0,88.0,88.0
0,66,84,83.0,83.0,83.0,103.0
0,66,85,None,None,None,None
0,66,86,None,None,None,None
0,66,87,None,None,None,None
0,66,88,None,None,None,None
0,66,89,None,None,None,None
0,67,70,None,None,None,None
0,67,71,None,None,None,None
0,67,72,None,None,None,None
0,67,73,None,None,None,None
0,67,74,None,None,None,None
0,67,75,112.0,112.0,118.0,132.0
0,67,76,107.0,108.0,109.0,121.0
0,67,77,106.0,106.0,108.0,106.0
0,67,78,110.0,111.0,112.0,135.0
0,67,79,112.0,112.0,112.0,112.0
0,67,80,114.0,115.0,115.0,131.0
0,67,81,107.0,107.0,107.0,124.0
0,67,82,108.0,108.0,108.0,108.0
0,67,83,110.0,110.0,110.0,110.0
0,67,84,104.0,104.0,104.0,126.0
0,67,85,None,None,None,None
0,67,86,None,None,None,None
0,67,87,None,None,None,None
0,67,88,None,None,None,None
0,67,89,None,None,None,None
0,67,95,32.0,32.0,32.0,32.0
0,67,96,36.0,36.0,39.0,39.0
0,67,97,51.0,52.0,52.0,55.0
0,67,98,44.0,44.0,44.0,50.0
0,67,99,47.0,47.0,51.0,47.0
0,68,70,None,None,None,None
0,68,71,None,None,None,None
0,68,72,None,None,None,None
0,68,73,None,None,None,None
0,68,74,None,None,None,None
0,68,75,109.0,109.0,109.0,128.0
0,68,76,104.0,105.0,105.0,119.0
0,68,77,103.0,103.0,103.0,112.0
0,68,78,107.0,108.0,117.0,119.0
0,68,79,109.0,109.0,109.0,109.0
0,68,80,111.0,112.0,118.0,122.0
0,68,81,104.0,104.0,107.0,115.0
0,68,82,104.0,105.0,107.0,105.0
0,68,83,110.0,110.0,110.0,110.0
0,68,84,101.0,101.0,110.0,117.0
0,68,85,None,None,None,None
0,68,86,None,None,None,None
0,68,87,None,None,None,None
0,68,88,None,None,None,None
0,68,89,None,None,None,None
0,68,98,46.0,46.0,46.0,46.0
0,68,99,50.0,50.0,50.0,50.0
0,69,70,None,None,None,None
0,69,71,None,None,None,None
0,69,72,None,None,None,None
0,69,73,None,None,None,None
0,69,74,None,None,None,None
0,69,75,112.0,112.0,116.0,115.0
0,69,76,107.0,108.0,109.0,117.0
0,69,77,106.0,106.0,106.0,106.0
0,69,78,110.0,111.0,112.0,133.0
0,69,79,112.0,112.0,112.0,129.0
0,69,80,114.0,115.0,115.0,119.0
0,69,81,107.0,107.0,107.0,107.0
0,69,82,107.0,107.0,107.0,119.0
0,69,83,108.0,108.0,108.0,118.0
0,69,84,104.0,104.0,104.0,107.0
0,69,85,None,None,None,None
0,69,86,None,None,None,None
0,69,87,None,None,None,None
0,69,88,None,None,None,None
0,69,89,None,None,None,None
0,69,99,43.0,43.0,47.0,49.0
0,70,71,None,None,None,None
0,70,72,None,None,None,None
0,70,73,None,None,None,None
0,70,74,None,None,None,None
0,70,75,None,None,None,None
0,70,76,None,None,None,None
0,70,77,None,None,None,None
0,70,78,None,None,None,None
0,70,79,None,None,None,None
0,70,80,None,None,None,None
0,70,81,None,None,None,None
0,70,82,None,None,None,None
0,70,83,None,None,None,None
0,70,84,None,None,None,None
0,70,85,None,None,None,None
0,70,86,None,None,None,None
0,70,87,None,None,None,None
0,70,88,None,None,None,None
0,70,89,None,None,None,None
0,70,90,None,None,None,None
0,70,91,None,None,None,None
0,70,92,None,None,None,None
0,70,93,None,None,None,None
0,70,94,None,None,None,None
0,70,95,None,None,None,None
0,70,96,None,None,None,None
0,70,97,None,None,None,None
0,70,98,None,None,None,None
0,70,99,None,None,None,None
0,71,72,None,None,None,None
0,71,73,None,None,None,None
0,71,74,None,None,None,None
0,71,75,None,None,None,None
0,71,76,None,None,None,None
0,71,77,None,None,None,None
0,71,78,None,None,None,None
0,71,79,None,None,None,None
0,71,80,None,None,None,None
0,71,81,None,None,None,None
0,71,82,None,None,None,None
0,71,83,None,None,None,None
0,71,84,None,None,None,None
0,71,85,None,None,None,None
0,71,86,None,None,None,None
0,71,87,None,None,None,None
0,71,88,None,None,None,None
0,71,89,None,None,None,None
0,71,90,None,None,None,None
0,71,91,None,None,None,None
0,71,92,None,None,None,None
0,71,93,None,None,None,None
0,71,94,None,None,None,None
0,71,95,None,None,None,None
0,71,96,None,None,None,None
0,71,97,None,None,None,None
0,71,98,None,None,None,None
0,71,99,None,None,None,None
0,72,73,None,None,None,None
0,72,74,None,None,None,None
0,72,75,None,None,None,None
0,72,76,None,None,None,None
0,72,77,None,None,None,None
0,72,78,None,None,None,None
0,72,79,None,None,None,None
0,72,80,None,None,None,None
0,72,81,None,None,None,None
0,72,82,None,None,None,None
0,72,83,None,None,None,None
0,72,84,None,None,None,None
0,72,85,None,None,None,None
0,72,86,None,None,None,None
0,72,87,None,None,None,None
0,72,88,None,None,None,None
0,72,89,None,None,None,None
0,72,90,None,None,None,None
0,72,91,None,None,None,None
0,72,92,None,None,None,None
0,72,93,None,None,None,None
0,72,94,None,None,None,None
0,72,95,None,None,None,None
0,72,96,None,None,None,None
0,72,97,None,None,None,None
0,72,98,None,None,None,None
0,72,99,None,None,None,None
0,73,74,None,None,None,None
0,73,75,None,None,None,None
0,73,76,None,None,None,None
0,73,77,None,None,None,None
0,73,78,None,None,None,None
0,73,79,None,None,None,None
0,73,80,None,None,None,None
0,73,81,None,None,None,None
0,73,82,None,None,None,None
0,73,83,None,None,None,None
0,73,84,None,None,None,None
0,73,85,None,None,None,None
0,73,86,None,None,None,None
0,73,87,None,None,None,None
0,73,88,None,None,None,None
0,73,89,None,None,None,None
0,73,90,None,None,None,None
0,73,91,None,None,None,None
0,73,92,None,None,None,None
0,73,93,None,None,None,None
0,73,94,None,None,None,None
0,73,95,None,None,None,None
0,73,96,None,None,None,None
0,73,97,None,None,None,None
0,73,98,None,None,None,None
0,73,99,None,None,None,None
0,74,75,None,None,None,None
0,74,76,None,None,None,None
0,74,77,None,None,None,None
0,74,78,None,None,None,None
0,74,79,None,None,None,None
0,74,80,None,None,None,None
0,74,81,None,None,None,None
0,74,82,None,None,None,None
0,74,83,None,None,None,None
0,74,84,None,None,None,None
0,74,85,None,None,None,None
0,74,86,None,None,None,None
0,74,87,None,None,None,None
0,74,88,None,None,None,None
0,74,89,None,None,None,None
0,74,90,None,None,None,None
0,74,91,None,None,None,None
0,74,92,None,None,None,None
0,74,93,None,None,None,None
0,74,94,None,None,None,None
0,74,95,None,None,None,None
0,74,96,None,None,None,None
0,74,97,None,None,None,None
0,74,98,None,None,None,None
0,74,99,None,None,None,None
0,75,82,32.0,32.0,32.0,32.0
0,75,83,43.0,43.0,43.0,43.0
0,75,84,24.0,25.0,31.0,33.0
0,75,85,None,None,None,None
0,75,86,None,None,None,None
0,75,87,None,None,None,None
0,75,88,None,None,None,None
0,75,89,None,None,None,None
0,75,90,109.0,110.0,115.0,118.0
0,75,91,100.0,100.0,100.0,100.0
0,75,92,107.0,107.0,111.0,110.0
0,75,93,111.0,112.0,116.0,118.0
0,75,94,108.0,109.0,113.0,125.0
0,75,95,129.0,129.0,130.0,144.0
0,75,96,121.0,121.0,124.0,137.0
0,75,97,139.0,139.0,139.0,142.0
0,75,98,137.0,137.0,137.0,140.0
0,75,99,135.0,137.0,141.0,145.0
0,76,83,41.0,43.0,43.0,44.0
0,76,85,None,None,None,None
0,76,86,None,None,None,None
0,76,87,None,None,None,None
0,76,88,None,None,None,None
0,76,89,None,None,None,None
0,76,90,104.0,104.0,104.0,118.0
0,76,91,95.0,97.0,97.0,114.0
0,76,92,102.0,104.0,104.0,104.0
0,76,93,106.0,106.0,106.0,123.0
0,76,94,103.0,103.0,103.0,120.0
0,76,95,124.0,125.0,127.0,139.0
0,76,96,116.0,118.0,119.0,124.0
0,76,97,134.0,135.0,135.0,156.0
0,76,98,132.0,134.0,134.0,135.0
0,76,99,130.0,130.0,133.0,136.0
0,77,85,None,None,None,None
0,77,86,None,None,None,None
0,77,87,None,None,None,None
0,77,88,None,None,None,None
0,77,89,None,None,None,None
0,77,90,103.0,104.0,105.0,113.0
0,77,91,94.0,94.0,98.0,109.0
0,77,92,101.0,101.0,101.0,104.0
0,77,93,105.0,106.0,106.0,118.0
0,77,94,102.0,103.0,103.0,115.0
0,77,95,123.0,123.0,126.0,134.0
0,77,96,115.0,115.0,120.0,115.0
0,77,97,133.0,133.0,135.0,151.0
0,77,98,131.0,131.0,133.0,136.0
0,77,99,129.0,130.0,131.0,139.0
0,78,85,None,None,None,None
0,78,86,None,None,None,None
0,78,87,None,None,None,None
0,78,88,None,None,None,None
0,78,89,None,None,None,None
0,78,90,107.0,107.0,107.0,107.0
0,78,91,98.0,100.0,100.0,114.0
0,78,92,105.0,107.0,107.0,128.0
0,78,93,109.0,109.0,109.0,112.0
0,78,94,106.0,106.0,106.0,106.0
0,78,95,127.0,128.0,130.0,138.0
0,78,96,119.0,121.0,122.0,143.0
0,78,97,137.0,138.0,138.0,147.0
0,78,98,135.0,137.0,137.0,161.0
0,78,99,133.0,133.0,136.0,158.0
0,79,82,38.0,38.0,38.0,38.0
0,79,83,45.0,49.0,49.0,49.0
0,79,85,None,None,None,None
0,79,86,None,None,None,None
0,79,87,None,None,None,None
0,79,88,None,None,None,None
0,79,89,None,None,None,None
0,79,90,109.0,110.0,112.0,123.0
0,79,91,100.0,100.0,100.0,119.0
0,79,92,107.0,107.0,107.0,122.0
0,79,93,111.0,112.0,112.0,128.0
0,79,94,108.0,109.0,109.0,109.0
0,79,95,129.0,129.0,130.0,130.0
0,79,96,121.0,121.0,124.0,121.0
0,79,97,139.0,139.0,139.0,160.0
0,79,98,137.0,137.0,137.0,155.0
0,79,99,135.0,137.0,137.0,152.0
0,80,85,None,None,None,None
0,80,86,None,None,None,None
0,80,87,None,None,None,None
0,80,88,None,None,None,None
0,80,89,None,None,None,None
0,80,90,109.0,110.0,110.0,110.0
0,80,91,94.0,94.0,94.0,112.0
0,80,92,108.0,108.0,108.0,120.0
0,80,93,109.0,110.0,110.0,114.0
0,80,94,105.0,107.0,107.0,109.0
0,80,95,131.0,132.0,133.0,133.0
0,80,96,120.0,120.0,123.0,120.0
0,80,97,140.0,141.0,142.0,147.0
0,80,98,139.0,139.0,139.0,139.0
0,80,99,134.0,136.0,136.0,145.0
0,81,85,None,None,None,None
0,81,86,None,None,None,None
0,81,87,None,None,None,None
0,81,88,None,None,None,None
0,81,89,None,None,None,None
0,81,90,99.0,99.0,99.0,103.0
0,81,91,88.0,90.0,90.0,106.0
0,81,92,98.0,99.0,99.0,102.0
0,81,93,99.0,99.0,99.0,105.0
0,81,94,96.0,96.0,96.0,99.0
0,81,95,124.0,124.0,125.0,138.0
0,81,96,112.0,112.0,112.0,116.0
0,81,97,132.0,132.0,133.0,134.0
0,81,98,131.0,131.0,132.0,132.0
0,81,99,126.0,126.0,129.0,132.0
0,82,85,None,None,None,None
0,82,86,None,None,None,None
0,82,87,None,None,None,None
0,82,88,None,None,None,None
0,82,89,None,None,None,None
0,82,90,96.0,97.0,99.0,109.0
0,82,91,87.0,87.0,87.0,87.0
